MonthlyIncome_z	Age_z	DistanceFromHome_z	NumCompaniesWorked_z	PercentSalaryHike_z	TotalWorkingYears_z	TrainingTimesLastYear_z	YearsAtCompany_z	YearsInCurrentRole_z	YearsSinceLastPromotion_z	YearsWithCurrManager_z	MRate_DRate_dv_z	YAtCompany_TotalWorkY_dv_z	NumCompWork_TotalWorkY_dv_z	DailyRate_z	HourlyRate_z	MonthlyProfit_dv_z	distcluster_JR_SalesRep_Attrition_z	distcluster_JR_SalesRep_Attrition_OverTime_z	distcluster_JR_LabTech_Attrition_NoStockOption_z	distcluster_JR_LabTech_z	distcluster_JR_LabTech_Attrition_WorkLifeBalance1_z	distcluster_JR_HR_HighAttrition_z	distcluster_JR_HR_LowAttrition_z	distcluster_JR_HR_MediumAttrition_z	distcluster_JR_SalesExec_Attrition_OverTime_z	distcluster_JR_SalesExec_LowAttrition_z	distcluster_JR_SalesExec_NoStockOption1_z	distcluster_JR_ResrchScist_HighAttrition_z	distcluster_JR_ResrchScist_LowAttrition_z	distcluster_JR_ResrchScist_NoAttrition_z	Attrition_flag	OverTime_flag	BT_Non-Travel_flag	BT_Travel_Frequently_flag	Educ_HR_flag	Educ_Marketing_flag	Educ_Medical_flag	Educ_LifeSciences_flag	Educ_TechDegree_flag	Gender_Female_flag	JR_HealthcareRep_flag	JR_ManufctDirec_flag	JR_ResearchDirec_flag	JR_Manager_flag	MS_Single_flag	MS_Married_flag	Educ_low_flag	WLBalance_1_flag	WLBalance_2_flag	WLBalance_3_flag	EnvSatisf_1_flag	EnvSatisf_2_flag	EnvSatisf_4_flag	JInvolv_1_flag	JInvolv_2_flag	JInvolv_4_flag	RelSatisf_1_flag	RelSatisf_2_flag	RelSatisf_4_flag	JobSatisf_1_flag	JobSatisf_2_flag	JobSatisf_4_flag	JL_1_flag	JL_2_flag	JL_3_flag	JL_4_flag	PerfRating_3_flag	StockOpt_0_flag	StockOpt_1_flag	StockOpt_2_flag	NumCompaniesWorked_0_flag	YearsInCurrentRole_0_flag	YearsSinceLastPromotion_0_flag	YearsWithCurrManager_0_flag
0.7527850533968953	0.8654006000216479	0.2750185418947398	0.4519412029225693	0.4067137573904302	0.8581557586620371	0.7631977339857803	0.45146936418645894	0.5871903918213076	0.0	0.6114260816344944	0.7286884055074093	0.20629118550572176	0.2677159650791153	0.15533285612025768	0.12857142857142856	0.6691032351788226	0.7792246105060655	0.5489755440917351	0.559036629403479	0.788073145009285	0.8520032251277333	0.798334786795789	0.6856975186200683	0.7645081293381644	0.5188349224107435	0.9113072013842164	0.7473192244865096	0.6019909599855198	0.8067521248007427	0.8529054678737784	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
0.3910478448707613	0.7340421304922619	0.630436285991766	0.646609902096236	0.8646307873937694	0.5009461815029508	0.6300155102673728	0.31705935241720895	0.45840527449527413	0.0	0.4819007411986283	0.6900869770813246	0.2807962637014785	0.6311477152161123	0.06442376521116679	0.5571428571428572	0.5621324970599765	0.5071667102678938	0.723495008282843	0.7951304827879412	0.5587677394265426	0.904346704038882	0.6608415237121049	0.725157738485377	0.6700922005038266	0.8118594851050404	0.7444067184933137	0.5338780112887482	0.7644665276785727	0.5305734787620844	0.2521703381904671	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0
0.9528656362416201	0.8654006000216479	0.3544647562380779	0.4519412029225693	0.29462825068071086	0.8964552838679536	0.4807714957147034	0.45146936418645894	0.45840527449527413	0.6676738967841983	0.6114260816344944	0.3033742430639215	0.18791843947934825	0.2431120929187065	0.9935576234788833	0.0	0.2566928770724283	0.6104403287143976	0.7990971422602311	0.7947406519497594	0.9663302953477177	0.5403294831082813	0.8282367328173584	0.7373430977025884	0.7872527584215389	0.7983801104093884	0.7342058810115528	0.5186065205478418	0.8433730993892374	0.6519102509120493	0.972539573638922	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
0.5787706788751729	0.6729540495793078	1.0	0.4519412029225693	0.0	0.7265852995500696	0.6300155102673728	0.45146936418645894	0.5871903918213076	0.0	0.4819007411986283	0.549511700241906	0.2943092642863681	0.3589094064959598	0.30780243378668576	0.8857142857142857	0.5938386330620057	0.5189224971222713	0.7331739314565952	0.7947406519497596	0.5557903225307157	0.9048429601037734	0.6853378542000624	0.8637714211787304	0.6865673917446607	0.9097934167037296	0.5633279571674236	0.7866576878755526	0.15414737553612592	0.5591133937893079	0.5388757262692011	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
0.6715686916006739	0.3891645603716418	0.16845320497185953	0.4519412029225693	0.8211032215206605	0.5745054553623734	0.4807714957147034	0.45146936418645894	0.5871903918213076	0.0	0.4819007411986283	0.7748546613398214	0.48561137810854904	0.4808455719270202	0.15390121689334288	0.18571428571428572	0.8319459496852445	0.5316042244462573	0.7428916483677006	0.559036629403479	0.788073145009285	0.8520032251277333	0.6997127843650637	0.6592333051083329	0.7507906252736977	0.821856626529464	0.7523157821524962	0.5410952444184535	0.5561315253876224	0.76865716415119	0.813581184083443	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
0.9946317755234427	1.0	0.5186936746354074	0.8374720470628311	0.0	0.920819596635109	0.8855832135644309	0.8846596308101965	0.7509957600416493	0.9575586778756303	0.8354594635392424	0.35808581401138373	0.8883650304371393	0.44100458977272894	0.2290622763063708	0.15714285714285714	0.03839324832245717	0.6661383120475516	0.8359511949486074	0.8416079587062321	1.0	0.6286138077192177	0.9189884479143372	0.8332788443408482	0.8251076585517715	0.8425528665482725	0.7682552755921557	0.5620843693902198	0.8546343370647438	0.6671075060711904	0.9857643678031673	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.5965208521441486	0.7537171270476598	0.8274860160837791	0.4519412029225693	0.4067137573904302	0.7265852995500696	0.8855832135644309	0.5890023204859173	0.7163023562836078	0.0	0.774468971278986	0.4879612491142574	0.5554208236613857	0.3589094064959598	0.9899785254115963	0.8142857142857143	0.8965572901053797	0.5729866150274326	0.7635981400988953	0.8018378187054378	0.5631728196950596	0.9149765124489749	0.7656585315852823	0.8142937632743128	0.6795446302356692	0.8779198032149392	0.529012502208833	0.7598674210208229	0.5628785244774136	0.7747312312544045	0.818330666260199	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0
0.5763775608186482	0.6729540495793078	0.9869018124578516	0.0	0.0	0.47295706595569714	0.7631977339857803	0.4842285604090739	0.6356894200441515	0.0	0.6114260816344944	0.15068403244572856	0.8682985834132227	0.42797008942174697	0.9062276306370795	0.8285714285714286	0.3975372979454424	0.5367581924342194	0.7418572257958583	0.7957471593687576	0.5565974809895557	0.9063785037986457	0.7148463552379091	0.8602822410171478	0.6788029444334819	0.8798792313572881	0.7939737952510607	0.6144955638378378	0.7670488092330756	0.5369168748436642	0.8874571195910379	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0
0.45856786989603743	0.2132594819929699	0.0	0.0	0.5840194376170281	0.4425695026924354	0.7631977339857803	0.45146936418645894	0.5299581562583181	0.6676738967841983	0.6114260816344944	0.4576706133422787	0.8461762314378922	0.46193448102829276	0.9634931997136722	0.45714285714285713	0.8335139622293449	0.5275775476636355	0.0841293099473654	0.559036629403479	0.788073145009285	0.8520032251277333	0.7547964838224046	0.7027585858907603	0.8256976990069278	0.6285320743231285	0.9632885618746537	0.8119724361276497	0.5399512322160444	0.7525927850614488	0.8015977378362894	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0
0.346074777386035	0.49205205274775143	0.47213614689189287	0.0	0.5840194376170281	0.3281456839484778	0.6300155102673728	0.31705935241720895	0.45840527449527413	0.6676738967841983	0.0	0.6525902860589153	0.6897281500248712	0.6075273485858452	0.1388690050107373	0.04285714285714286	0.6290266792722577	0.09695416649253236	0.5273565635918961	0.7951304827879412	0.5587677394265426	0.904346704038882	0.5749567652037946	0.7710852155253023	0.786433730504855	0.8878747765980288	0.5394018580096638	0.7686978215032114	0.769572367803145	0.5333186540734184	0.8932958928242826	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1
0.22077119171395054	0.5861236420594016	0.16845320497185953	0.0	0.938968406691434	0.20375656473696982	0.6300155102673728	0.2422112556152789	0.0	0.0	0.0	0.33505673852947776	1.0	0.8160227715543268	0.9935576234788833	0.17142857142857143	0.6406023012889985	0.7507708190840383	0.5318149987092489	0.5643238559308013	0.0965465232288294	0.6153680407546931	0.654143535467591	0.7555335654271741	0.8748168251644877	0.6608393343886533	0.7768117866071261	0.9515955787583139	0.5718024584507817	0.7688912948534286	0.8350933596050911	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1
0.9745244105727783	0.6303630223332874	0.16845320497185953	0.0	0.4067137573904302	0.7584870101446657	0.4807714957147034	0.7677325594943943	0.9377602008211946	0.6676738967841983	0.8887579102399086	0.36196911832779155	0.956287079445202	0.1680117403180468	0.9277022190408017	0.7	0.28496322088223763	0.6740903015948657	0.8405962080745537	0.5970089009226189	0.8110342998225475	0.8910778011387545	0.8986767562865107	0.7521807360151611	0.8313438735339612	0.8555032939047346	0.7768117866071261	0.5811338748503495	0.8301807575663622	0.6330325713422786	0.9579667194257723	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
0.4215060928992791	0.2752722758108369	0.9146823296621448	0.0	0.9037101217455652	0.3281456839484778	0.6300155102673728	0.37084622667562	0.45840527449527413	0.0	0.4819007411986283	0.07966380218636479	1.0	0.6075273485858452	0.8926270579813886	0.8571428571428571	0.40406299720986005	0.50776690112075	0.7241394780155703	0.9751778811944207	0.7884796441795872	0.6091970268918147	0.6193546172810516	0.856931569153481	0.6786566528318448	0.865029366323996	0.7828388197067113	0.5991107860372707	0.5453974682793298	0.7542635912808746	0.029823300572999787	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0
0.3026484308480061	0.3891645603716418	0.2750185418947398	0.7606437753940114	0.5020488587751691	0.5269944115945786	0.6300155102673728	0.45146936418645894	0.5299581562583181	0.6676738967841983	0.6114260816344944	0.41095051422692724	0.5836265683210847	0.6646670256794047	0.9291338582677166	0.32857142857142857	0.7382110821592455	0.7184881329592542	0.9066702938907959	0.7947406519497594	0.5557903225307158	0.16263573684997287	0.684416481802136	0.6782903073932214	0.7203301988799483	0.9011292735020519	0.5564967884772146	0.7707264877696666	0.5459176463182468	0.7560744379536213	0.8067991748212432	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
0.8669266832689172	0.3618266002292456	0.2750185418947398	0.0	0.717444870132383	0.5514318013566624	0.4807714957147034	0.5890023204859173	0.45840527449527413	0.0	0.740074940797114	0.5286183761274555	1.0	0.34707404609223225	0.6327845382963493	0.9	0.6218553277837987	0.6122664744861889	0.7961281663954478	0.5690213273637296	0.7933114058440245	0.8625903770658111	0.7810462782337709	0.7185761239878028	0.753147606279417	0.840460453544347	0.7652461782418919	0.5671270234872946	0.5874145234358145	0.7931906247703444	0.8421068195620598	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0
0.37575826831981735	0.3618266002292456	0.9450468649142872	0.8374720470628311	0.5840194376170281	0.4425695026924354	0.4807714957147034	0.31705935241720895	0.45840527449527413	0.6676738967841983	0.37900380148127233	0.6680619807112065	0.36548796931927924	0.7832005856504843	0.21904080171796708	0.5857142857142857	0.763967994096894	0.49872674503591996	0.7207847605885422	0.5595873063645914	0.7901816820743927	0.8514845491664104	0.6028956388053074	0.864146556606067	0.6891271513308881	0.886500853040189	0.8007997264750711	0.6112258067525101	0.03940032470850223	0.5295897239482225	0.5196662188938763	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
0.3783600033568503	0.03896008134644357	0.16845320497185953	0.0	0.16119148642880446	0.20375656473696982	0.6300155102673728	0.2422112556152789	0.0	0.0	0.0	0.6345540852616522	1.0	0.8160227715543268	0.2770221904080172	0.3142857142857143	0.7667120160490696	0.5187864427353809	0.7468559434005333	0.5643238559308013	0.7944402616618005	0.8554223647772977	0.27854413803186734	0.46909603936426186	0.5859436651505602	0.8555032939047346	0.7768117866071261	0.5811338748503495	0.5599790497701562	0.7622981769454429	0.8233216337588473	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1
0.7686131363408564	0.3891645603716418	0.898641976696468	0.0	0.0	0.5514318013566624	0.6300155102673728	0.5657056495708565	0.7509957600416493	0.897860833670482	0.774468971278986	0.06289226440070683	0.9079899038394695	0.34707404609223225	0.9277022190408017	0.5571428571428572	0.2733645398574953	0.7746497705596128	0.9496092726931104	0.5665957041054107	0.7919015333238544	0.8600898675884217	0.7473233145091934	0.8653602369597764	0.687487572824757	0.5927630015530192	0.5744959773656816	0.2813030990875588	0.5689033983062389	0.7786336169317876	0.8252042186473999	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0
0.9117458346328227	0.9512193806816084	1.0	0.646609902096236	0.16119148642880446	0.9087465282121004	0.6300155102673728	0.2422112556152789	0.0	0.0	0.0	0.8315634176322033	0.041721225667329324	0.3320848091483426	0.07730851825340014	0.37142857142857144	0.5847995019254272	0.5935107618973001	0.8041029764879081	0.7984912526423679	0.5647575459029271	0.9081147709603913	0.7729671542394311	1.0	0.8953760382652797	0.9248232839796163	0.5798796258656063	0.7968457932734498	0.6407067588570444	0.8379986127764856	0.8893159338852328	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1
0.9602717937334089	0.8293132398400435	1.0	0.0	0.5020488587751691	0.8581557586620371	0.4807714957147034	0.860878734724302	0.81268275549146	1.0	0.740074940797114	0.3433700992850576	0.9672321762179588	0.09448056583129828	0.7136721546170365	0.8285714285714286	0.22240413217423385	0.6356226595791409	0.8146684028298704	0.8372426841680297	0.6067991825318834	0.9625446371700035	0.8549651196548297	0.940194540335122	0.7780947304395166	0.9410470652725024	0.5951224325210236	0.8151463212751716	0.6420838192217216	0.8389109377587489	0.8910287692447539	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0
0.3783600033568503	0.3891645603716418	0.16845320497185953	0.0	0.4067137573904302	0.5964059306250815	0.4807714957147034	0.6108911080808883	0.7163023562836078	0.8780679346830949	0.740074940797114	0.2890191880523386	0.9233821686046718	0.3044465330031311	0.7258410880458125	0.2714285714285714	0.5071598219844582	0.7377091891257919	0.9188671175903531	0.11326581748436952	0.5653017741478	0.558231401806695	0.7461012325902585	0.6785472071091372	0.7513253815346793	0.8555032939047346	0.7768117866071261	0.5811338748503495	0.545008240297655	0.7574206708060597	0.804683203336949	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0
0.8254326836468975	1.0	0.9869018124578516	0.7606437753940114	0.7723586203624077	0.7737858693146863	0.8855832135644309	0.7374575263563942	0.8915940532544508	0.9802660319130098	0.8629190897730551	0.0457402432218655	0.832070798387853	0.4808455719270202	1.0	0.7142857142857143	0.22957548366269284	0.6324434790855961	0.8077682701750064	0.5911505124392943	0.8071896512914762	0.8851194820788924	0.9052066088229352	0.9551583740843834	0.8042323577180739	0.6163785218734895	0.5947012329906247	0.3017056745243885	0.8075783674544017	0.6017050833132175	0.9312414628015583	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
0.6135616791959414	0.7730701157384786	0.16845320497185953	0.8374720470628311	0.29462825068071086	0.7427647566830257	0.4807714957147034	0.45146936418645894	0.0	0.0	0.6114260816344944	0.31971834047424263	0.2807962637014785	0.5484883837107486	0.6306370794559771	0.5	0.4541702215970669	0.5411364673912492	0.7452967078772846	0.7947406519497596	0.5557903225307157	0.9048429601037734	0.7776677464611682	0.6517084793339316	0.7632711586542967	0.8712142861273585	0.7904700681539574	0.587261070289846	0.5664846785020065	0.7777484627535907	0.8213963751191691	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0
0.9720169839976317	0.7537171270476598	0.16845320497185953	0.8936106827905687	0.29462825068071086	0.8312986456056142	0.4807714957147034	0.37084622667562	0.45840527449527413	0.0	0.37900380148127233	0.08143913122388938	0.1382438854514485	0.5317158170359189	0.6492483894058697	0.3	0.0415984504346623	0.5926039139223898	0.7926850115525619	0.7941015266859254	0.9666622499107345	0.5383061916597285	0.796024867377104	0.7171921873597608	0.835292632482258	0.8840315463063178	0.8002589741715331	0.59953489383505	0.6403151021177411	0.8373580909819203	0.8895311448450037	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
0.5541656043684403	0.5163264815762099	0.898641976696468	0.0	0.5020488587751691	0.4425695026924354	0.4807714957147034	0.45146936418645894	0.5871903918213076	0.8273412837199134	0.5540299852742842	0.8768333211088558	0.8461762314378922	0.46193448102829276	0.030064423765211165	0.22857142857142856	0.7464662070237739	0.5253808045231457	0.7353151510166529	0.02243311857896068	0.5557903225307157	0.5403294831082811	0.6603323377347282	0.8182131752485069	0.6520479841850018	0.8620421157974134	0.7806005459943719	0.5959760904854917	0.5431155951102904	0.7560364836173182	0.8039516904470232	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0
0.5161859730905111	0.900449368718824	0.5598616529650713	0.9368754236940514	0.0	0.7265852995500696	0.6300155102673728	0.2422112556152789	0.0	0.0	0.0	0.6588110347520799	0.06730922895728252	0.6276183807294946	0.3192555476020043	0.17142857142857143	0.8537597712546406	0.5244901700497232	0.7518171322938153	0.07329151789210997	0.5647575459029271	0.5449842254029258	0.6684618658002071	0.8031927183381375	0.8180123840764142	0.8672097186266368	0.7870400471556503	0.5865249598482117	0.5582176313073095	0.7704166556376258	0.8144380431516579	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1
0.40639723759483126	0.49205205274775143	0.16845320497185953	0.646609902096236	0.16119148642880446	0.6372602146950982	0.6300155102673728	0.5137430391902874	0.5299581562583181	0.8550213063863027	0.740074940797114	0.28976593576241594	0.5299230430362922	0.5160503874029215	0.8596993557623479	0.45714285714285713	0.5309336592339797	0.5522156191584788	0.747917571666323	0.7970218547082899	0.5578373548947537	0.908234186332574	0.754471961565836	0.6640581414355473	0.7454843228621351	0.8984752989223149	0.5535340920390335	0.7686834035393688	0.09035149554213155	0.5403366084853509	0.523799475848178	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
0.7903958121432061	0.7537171270476598	0.630436285991766	0.4519412029225693	0.7723586203624077	0.6564347204522223	0.6300155102673728	0.37084622667562	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.3813214824475412	0.22886822573624502	0.41257559855697135	0.7322834645669292	0.9142857142857143	0.4581594299813222	0.772120581821509	0.5452546134251146	0.7941015266859254	0.5563649428366811	0.9034235899637021	0.7116166134387013	0.7430476716056523	0.6936743314161525	0.18228013742746726	0.5071294101583832	0.7421494244647304	0.5796404947185173	0.7881238927815831	0.8338684298777453	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0
0.8356114673179611	0.4158193760547866	0.5968327092141953	0.0	1.0	0.6172837516189285	1.0	0.6512114116488146	0.7509957600416493	0.0	0.774468971278986	0.39990200999323405	1.0	0.2854537456295862	0.8389405869720831	0.04285714285714286	0.48707542601517284	0.6128207818658549	0.7953283007037524	0.8074933653378465	0.5698891672633285	0.9227026487738964	0.7527980674658875	0.7676763401738884	0.68898193895471	0.8890177600367956	0.5403735771534565	0.7707016691043298	0.7962745195977509	0.5839866960771067	0.9193868777683547	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0
0.9020960217191352	0.4672295306473304	0.764583262252889	0.9368754236940514	0.16119148642880446	0.6564347204522223	0.4807714957147034	0.5137430391902874	0.6782006484066437	0.897860833670482	0.740074940797114	0.5044027797887364	0.4974627716695353	0.6741737092783364	0.8410880458124552	0.37142857142857144	0.6545530011298913	0.8227388117842896	0.6021694077029791	0.5622553264326986	0.7895222083048455	0.8555471415053196	0.7613181574750744	0.8242320071175591	0.6972839899065651	0.6178825611770288	0.9586792750065839	0.8041490318372828	0.8088812096091047	0.6024525180058865	0.9337597247591178	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
0.48044067184778	0.4672295306473304	0.630436285991766	0.9368754236940514	0.29462825068071086	0.5009461815029508	0.4807714957147034	0.4143295273383074	0.5299581562583181	0.6676738967841983	0.5540299852742842	0.40204760464361544	0.5299230430362922	0.7920508545838224	0.3471725125268432	0.11428571428571428	0.4767219314225102	0.5195485854463585	0.7306144172139823	0.5581608765753927	0.0	0.6096553723377369	0.6362418281622456	0.7206909202775521	0.6394576204160284	0.8698935457024369	0.7889559846671304	0.5900343680347756	0.5402264475108769	0.753934020730388	0.8009878705340403	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.4333812750332894	0.3891645603716418	0.5186936746354074	0.0	0.4067137573904302	0.3715663000638923	0.6300155102673728	0.37084622667562	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.6667435427547537	0.7683179713006792	0.5484883837107486	0.22261989978525412	0.38571428571428573	0.7561509903843937	0.0541604342047546	0.4964625116209687	0.5581332235467571	0.7884796441795869	0.8505196787716583	0.614942623827557	0.7005428662532189	0.6600326213169114	0.8264401151051819	0.7542164098036873	0.5556939984345445	0.542433552692862	0.7529636260717072	0.8048848224271897	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0
0.7400197999114901	0.5163264815762099	0.786662412156377	0.7606437753940114	0.16119148642880446	0.5514318013566624	0.4807714957147034	0.5407373159223302	0.7163023562836078	0.0	0.0	0.3982396822204536	0.815115255610552	0.6439568346966996	0.8403722261989979	0.6	0.5543385523554777	0.7726892104952267	0.5652775789220984	0.5643243321561923	0.7906259391298577	0.8577280610565114	0.6107385497496285	0.8608256002791106	0.7785982141262225	0.5701993548031442	0.9352421099887012	0.7782160173251085	0.564345285112329	0.7750197299386006	0.8211103346102194	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1
0.8130722944447059	0.4158193760547866	0.8645912144720392	0.646609902096236	0.16119148642880446	0.5964059306250815	0.4807714957147034	0.2422112556152789	0.0	0.0	0.0	0.6594733205039234	0.1025851715431639	0.5484883837107486	0.30923407301360056	0.5142857142857142	0.7024004427329537	0.5697011155465322	0.7860771614257409	0.5643238559308013	0.7944402616618005	0.8554223647772977	0.6231931670661799	0.9071239067149155	0.7980470549211531	0.8386430374237753	0.7643209802486857	0.5644776354129384	0.5790529049258786	0.7871213277539424	0.8339330269257347	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1
0.816662821080704	0.49205205274775143	0.9146823296621448	1.0	0.5020488587751691	0.5745054553623734	0.4807714957147034	0.37084622667562	0.45840527449527413	0.0	0.4819007411986283	0.4063051084984041	0.3041011543549436	0.7798594086640305	0.6342161775232641	0.18571428571428572	0.4371987917079807	0.7764299006171844	0.5512130962491052	0.7941015266859254	0.5563649428366811	0.9034235899637021	0.36795853190865807	0.5007027235308303	0.17719276074116083	0.6683351994091538	0.983764070902284	0.8347144731084282	0.5784718829984795	0.7864336505859356	0.8336361133951337	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0
0.3019147678722551	0.6729540495793078	0.41837892894902073	0.7606437753940114	0.6551693907741266	0.5009461815029508	0.7631977339857803	0.31705935241720895	0.45840527449527413	0.744934034141695	0.0	0.28428124228397017	0.2807962637014785	0.6875271108583262	0.9821045096635648	0.9571428571428572	0.5659602923882214	0.5200523165114518	0.7472020046947259	0.5595873063645914	0.05456188415373016	0.6104127053925105	0.6148679185764914	0.7646518542950057	0.8100090058688878	0.8899861336658638	0.5441166486911904	0.763071827142242	0.7678143157802945	0.5336730389038971	0.8894151704964305	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
