MonthlyIncome_z	Age_z	DistanceFromHome_z	NumCompaniesWorked_z	PercentSalaryHike_z	TotalWorkingYears_z	TrainingTimesLastYear_z	YearsAtCompany_z	YearsInCurrentRole_z	YearsSinceLastPromotion_z	YearsWithCurrManager_z	DRate_HRate_dv_z	MRate_DRate_dv_z	YAtCompany_TotalWorkY_dv_z	NumCompWork_TotalWorkY_dv_z	DailyRate_z	HourlyRate_z	MonthlyRate_z	MonthlyProfit_dv_z	Attrition_flag	OverTime_flag	BT_Non-Travel_flag	BT_Travel_Frequently_flag	Dep_Sales_flag	Dep_HR_flag	Educ_HR_flag	Educ_Marketing_flag	Educ_Medical_flag	Educ_LifeSciences_flag	Educ_TechDegree_flag	Gender_Female_flag	JR_LabTech_flag	JR_ResrchScist_flag	JR_HR_flag	JR_SalesRep_flag	JR_SalesExec_flag	JR_HealthcareRep_flag	JR_ManufctDirec_flag	JR_ResearchDirec_flag	JR_Manager_flag	MS_Single_flag	MS_Married_flag	Educ_low_flag	WLBalance_1_flag	WLBalance_2_flag	WLBalance_3_flag	EnvSatisf_1_flag	EnvSatisf_2_flag	EnvSatisf_4_flag	JInvolv_1_flag	JInvolv_2_flag	JInvolv_4_flag	RelSatisf_1_flag	RelSatisf_2_flag	RelSatisf_4_flag	JobSatisf_1_flag	JobSatisf_2_flag	JobSatisf_4_flag	JL_1_flag	JL_2_flag	JL_3_flag	JL_4_flag	PerfRating_3_flag	StockOpt_0_flag	StockOpt_1_flag	StockOpt_2_flag	NumCompaniesWorked_0_flag	YearsInCurrentRole_0_flag	YearsSinceLastPromotion_0_flag	YearsWithCurrManager_0_flag
0.8130722944447059	0.4158193760547866	0.8645912144720392	0.646609902096236	0.16119148642880446	0.5964059306250815	0.4807714957147034	0.2422112556152789	0.0	0.0	0.0	0.3716784680541191	0.6594733205039234	0.1025851715431639	0.5484883837107486	0.30923407301360056	0.5142857142857142	0.8357357960248946	0.7024004427329537	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1
0.816662821080704	0.49205205274775143	0.9146823296621448	1.0	0.5020488587751691	0.5745054553623734	0.4807714957147034	0.37084622667562	0.45840527449527413	0.0	0.4819007411986283	0.6891540067027507	0.4063051084984041	0.3041011543549436	0.7798594086640305	0.6342161775232641	0.18571428571428572	0.37900020076289903	0.4371987917079807	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0
0.3019147678722551	0.6729540495793078	0.41837892894902073	0.7606437753940114	0.6551693907741266	0.5009461815029508	0.7631977339857803	0.31705935241720895	0.45840527449527413	0.744934034141695	0.0	0.5508732338047307	0.28428124228397017	0.2807962637014785	0.6875271108583262	0.9821045096635648	0.9571428571428572	0.2877333868701064	0.5659602923882214	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1
0.8175096705388271	0.5400800735631394	0.630436285991766	0.0	0.4067137573904302	0.5514318013566624	0.6300155102673728	0.5890023204859173	0.5299581562583181	0.9307442480761038	0.740074940797114	0.6380661268961506	0.5480237233531922	1.0	0.34707404609223225	0.3815318539727989	0.02857142857142857	0.5309777153182091	0.5237853667535223	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0
0.5263020971809043	0.1471910011351235	0.3544647562380779	0.8374720470628311	0.5840194376170281	0.3715663000638923	0.6300155102673728	0.31705935241720895	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.5215384765995299	0.2962168551200711	0.5299230430362922	0.8552773407922183	0.9062276306370795	0.9857142857142858	0.28247339891588036	0.5214102889293702	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
0.5396666637754054	0.792113052875451	0.16845320497185953	0.4519412029225693	0.4067137573904302	0.6372602146950982	0.4807714957147034	0.5657056495708565	0.7163023562836078	0.8780679346830949	0.740074940797114	0.2293078160046777	0.8574997624654956	0.6671261875811809	0.42797008942174697	0.043664996420901936	0.1	0.7052399116643244	0.760578319920677	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0
0.957120885976037	0.9176054048905532	0.8274860160837791	0.646609902096236	0.938968406691434	0.9671252203312471	0.4807714957147034	0.5890023204859173	0.7829607568447465	0.897860833670482	0.740074940797114	0.5135362572137376	0.35164866184784394	0.30158981369377513	0.29796448001062525	0.7265569076592698	0.7571428571428571	0.3123469182895001	0.24015956833537022	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.6785567617290578	0.6518556701637165	0.630436285991766	0.9368754236940514	0.4067137573904302	0.6748899051720311	0.6300155102673728	0.6699298196236304	0.5299581562583181	0.6676738967841983	0.8354594635392424	0.2463284293603694	0.6901373679948141	0.8848564274548599	0.6615872032673074	0.11811023622047244	0.37142857142857144	0.45516964464966875	0.5667212396522702	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
0.590155139366478	0.5163264815762099	0.0	1.0	0.0	0.6564347204522223	0.4807714957147034	0.6108911080808883	0.7829607568447465	0.8780679346830949	0.806098519076623	0.3450415056455144	0.5912592649378033	0.7526613890005646	0.722314582993277	0.3700787401574803	0.7857142857142857	0.6651274844408753	0.7221850715982199	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.8947311685670737	0.6303630223332874	0.47213614689189287	0.9368754236940514	0.5020488587751691	0.7737858693146863	0.6300155102673728	0.7677325594943943	0.6782006484066437	0.8550213063863027	0.9131955751507517	0.21046093429916632	0.7464435173485503	0.9163886244279217	0.598110693917653	0.14316392269148176	0.6428571428571429	0.7335876330054206	0.5650379320681624	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
0.5139185347790943	0.6084585989950212	0.5598616529650713	0.0	0.0	0.5009461815029508	0.6300155102673728	0.5407373159223302	0.5299581562583181	0.0	0.740074940797114	0.40623822529209136	0.6476215230258423	1.0	0.39806580143162607	0.2440944881889764	0.2571428571428571	0.6335274041357157	0.7262203979984782	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0
0.6954471611357296	0.4158193760547866	0.16845320497185953	0.7606437753940114	0.29462825068071086	0.5514318013566624	0.4807714957147034	0.4842285604090739	0.6356894200441515	0.0	0.659878664650796	0.4481951018131186	0.37748898252306773	0.6262631960284766	0.6439568346966996	0.5196850393700787	0.6714285714285714	0.25103392892993376	0.44137247215624786	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0
0.7310740492503303	0.6729540495793078	0.9301357462019375	0.0	0.8646307873937694	0.5514318013566624	0.8855832135644309	0.5890023204859173	0.7829607568447465	0.8550213063863027	0.774468971278986	0.2862112716890064	0.5282186051073207	1.0	0.34707404609223225	0.15533285612025768	0.37142857142857144	0.19498092752459345	0.39018147439297163	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0
0.5961823790209284	0.7340421304922619	0.16845320497185953	0.0	0.7723586203624077	0.5269944115945786	0.6300155102673728	0.5407373159223302	0.7163023562836078	0.7924929904974088	0.740074940797114	0.4052949149931124	0.582662919085033	0.8977151122557088	0.37131081484961237	0.3285612025769506	0.44285714285714284	0.565468781369203	0.6629234210344271	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0
0.40283129540312346	0.2752722758108369	0.8075890239719973	0.0	0.0	0.5009461815029508	0.4807714957147034	0.5137430391902874	0.7163023562836078	0.6676738967841983	0.0	0.347170086990417	0.7021484695443092	0.8848564274548599	0.39806580143162607	0.23192555476020044	0.4	0.8317205380445694	0.863421495607259	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1
0.5566800021615789	0.3618266002292456	0.8464572282824016	0.7606437753940114	0.16119148642880446	0.5009461815029508	0.4807714957147034	0.37084622667562	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.3290110223720669	0.8171904238400918	0.4071382247833843	0.6875271108583262	0.09305654974946313	0.05714285714285714	0.8251756675366392	0.8245901261327737	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
0.9470924808832282	0.4672295306473304	0.0	0.7606437753940114	0.7723586203624077	0.5514318013566624	0.4807714957147034	0.4842285604090739	0.3571545400880927	0.0	0.659878664650796	0.41982533078350975	0.5509435032433171	0.6262631960284766	0.6439568346966996	0.5869720830350752	0.9285714285714286	0.8224854446898213	0.5481356792030807	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
0.8581661493605012	0.4158193760547866	0.5186936746354074	1.0	0.8646307873937694	0.5514318013566624	0.6300155102673728	0.45146936418645894	0.5871903918213076	0.0	0.37900380148127233	0.559865237761498	0.629658254435808	0.5299230430362922	0.7971385507924142	0.41947029348604153	0.2	0.931419393696045	0.7173887979339129	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0
0.2598020990213657	0.0	0.41837892894902073	0.0	0.4067137573904302	0.0	0.6300155102673728	0.0	0.0	0.0	0.0	0.622085641439935	0.2807404316479515	1.0	1.0	0.8618468146027202	0.5571428571428572	0.23951013852640032	0.5432241104987663	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1
0.8428990416072899	0.6303630223332874	0.9869018124578516	0.646609902096236	0.5020488587751691	0.7427647566830257	0.4807714957147034	0.2422112556152789	0.0	0.0	0.37900380148127233	0.6209235978414092	0.3835561633586075	0.06421581207043371	0.43878435958099116	0.7100930565497494	0.4	0.3725757879943786	0.4108654045702954	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0
0.7058638860607764	0.6518556701637165	0.16845320497185953	0.4519412029225693	0.6551693907741266	0.5514318013566624	0.6300155102673728	0.5407373159223302	0.7163023562836078	0.0	0.740074940797114	0.3754348709597594	0.20203878058029168	0.815115255610552	0.5013473272386303	0.29133858267716534	0.45714285714285713	0.0007227464364585425	0.2923421034427099	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0
0.5601005498087426	0.2752722758108369	1.0	0.8374720470628311	0.16119148642880446	0.5009461815029508	0.8855832135644309	0.0	0.0	0.0	0.0	0.590866173586331	0.2581720907252853	0.0	0.7300051301947967	0.4817465998568361	0.21428571428571427	0.08725155591246737	0.39979708072958703	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1
0.5998157078088883	0.5163264815762099	0.0	0.0	0.5840194376170281	0.409117610877761	0.6300155102673728	0.45146936418645894	0.5871903918213076	0.0	0.5540299852742842	0.11443492024390833	0.6165398261072633	1.0	0.5013473272386303	0.06657122405153901	0.7142857142857143	0.18486247741417386	0.4431018977563585	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0
0.6300031131537077	0.49205205274775143	0.8819641322615033	0.0	0.16119148642880446	0.5514318013566624	0.6300155102673728	0.5890023204859173	0.7163023562836078	0.8550213063863027	0.740074940797114	0.18134506941903103	0.7723963494978388	1.0	0.34707404609223225	0.11166785969935576	0.6285714285714286	0.7158000401525798	0.7369889547351673	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0
0.3443129291982176	0.2752722758108369	0.9301357462019375	0.0	0.717444870132383	0.20375656473696982	0.6300155102673728	0.2422112556152789	0.0	0.0	0.0	0.3400181112720775	0.6862127278029547	1.0	0.8160227715543268	0.2641374373657838	0.5142857142857142	0.8479823328648866	0.8820070560564485	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1
0.7344765626850474	0.5633380174010393	0.0	0.7606437753940114	0.6551693907741266	0.5964059306250815	0.6300155102673728	0.4842285604090739	0.6356894200441515	0.6676738967841983	0.4819007411986283	0.5154267457034518	0.5893440592656827	0.5299230430362922	0.6075273485858452	0.49892627057981387	0.4142857142857143	0.8734792210399518	0.7778725759217838	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0
0.8324353481243993	0.7537171270476598	0.8274860160837791	0.8374720470628311	0.0	0.8581557586620371	0.6300155102673728	0.31705935241720895	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.4801344535456188	0.3482725830395656	0.08906391207164674	0.4769447221926316	0.6671438797423049	0.8	0.27665127484440877	0.3651163326953674	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
0.9534787955378307	0.6518556701637165	0.16845320497185953	0.9368754236940514	0.5840194376170281	0.7737858693146863	0.4807714957147034	0.7374575263563942	0.959343148338603	0.9575586778756303	0.774468971278986	0.5260008233833597	0.2141071299935421	0.832070798387853	0.598110693917653	0.8403722261989979	0.8714285714285714	0.14181891186508733	0.14776212327345678	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0
0.7827871916559129	0.5633380174010393	0.5968327092141953	0.0	0.29462825068071086	0.5269944115945786	1.0	0.5657056495708565	0.6356894200441515	0.897860833670482	0.740074940797114	0.08531239450942453	0.9267679036298754	1.0	0.37131081484961237	0.02863278453829635	0.5571428571428572	0.9063240313190123	0.7657665967210091	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0
0.6439608886017333	0.8654006000216479	0.47213614689189287	0.646609902096236	0.16119148642880446	0.7099101754953491	0.6300155102673728	0.5890023204859173	0.7829607568447465	0.8780679346830949	0.806098519076623	0.4857428871427171	0.5396321542459591	0.5836265683210847	0.46193448102829276	0.6113099498926271	0.6857142857142857	0.8027705280064245	0.7814006041460096	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
0.5894616957395942	0.441829352728604	0.6612736873875701	0.9714998687141407	0.16119148642880446	0.4425695026924354	0.4807714957147034	0.4143295273383074	0.45840527449527413	0.6676738967841983	0.4819007411986283	0.7132620432865229	0.4707431751440388	0.6897281500248712	0.8664459358786202	0.9821045096635648	0.42857142857142855	0.8761292913069665	0.8435907487259898	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.3538045663806101	0.2132594819929699	0.9301357462019375	0.0	0.29462825068071086	0.3281456839484778	0.6300155102673728	0.31705935241720895	0.45840527449527413	0.744934034141695	0.37900380148127233	0.527240255489314	0.3824313948002139	0.6897281500248712	0.6075273485858452	0.30994989262705797	0.11428571428571428	0.13796426420397512	0.47287107708626375	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0
0.8130722944447059	0.5861236420594016	0.630436285991766	0.646609902096236	0.7723586203624077	0.7099101754953491	0.7631977339857803	0.2422112556152789	0.0	0.0	0.0	0.6350933236384536	0.45321438570572625	0.07073120464465858	0.46193448102829276	0.9971367215461704	0.6571428571428571	0.8062638024493074	0.6854751308598704	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1
0.6891003691298866	0.5633380174010393	0.0	0.8936106827905687	0.16119148642880446	0.5009461815029508	0.4807714957147034	0.4842285604090739	0.6356894200441515	0.8273412837199134	0.5540299852742842	0.3303666362027678	0.6212966484136803	0.7683179713006792	0.7639202084232525	0.2462419470293486	0.5	0.5463561533828548	0.6140844420873014	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0
0.9938262332076212	0.8108572128061519	0.8274860160837791	0.0	0.6551693907741266	0.8964552838679536	0.8855832135644309	0.9074409641195091	0.7829607568447465	0.0	0.806098519076623	0.6651522082150507	0.024410816233540404	1.0	0.06789723529577574	0.8181818181818182	0.4	0.001244729973900823	0.0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
0.40069819480224633	0.2132594819929699	0.9146823296621448	0.0	0.0	0.4425695026924354	0.6300155102673728	0.4842285604090739	0.6356894200441515	0.6676738967841983	0.6114260816344944	0.3611409049983309	0.5985656321334145	1.0	0.46193448102829276	0.42161775232641374	0.8428571428571429	0.7844207990363381	0.8366269283095441	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0
0.680631528745402	0.2752722758108369	0.9869018124578516	0.0	0.8211032215206605	0.4425695026924354	0.8855832135644309	0.45146936418645894	0.5299581562583181	0.6676738967841983	0.6114260816344944	0.4455267155616754	0.3867489501510425	0.8461762314378922	0.46193448102829276	0.4302075876879026	0.5142857142857142	0.21417386067054808	0.42735259529135056	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0
0.3080979159266539	0.2132594819929699	0.8075890239719973	0.0	0.8646307873937694	0.20375656473696982	0.4807714957147034	0.2422112556152789	0.0	0.0	0.0	0.3922283925986565	0.3956671777427749	1.0	0.8160227715543268	0.5161059413027917	0.9142857142857143	0.281308974101586	0.5614868448359351	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1
0.976714459827644	0.8293132398400435	0.2750185418947398	0.0	0.0	0.9087465282121004	0.4807714957147034	0.9184895492906381	0.6356894200441515	0.9447605351433822	0.740074940797114	0.4935440190030806	0.288562595860747	1.0	0.059543758513626296	0.8188976377952756	0.9857142857142858	0.23710098373820518	0.16547144141859016	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0
0.3024651726376471	0.2447366912188443	0.7163481075634258	0.0	0.0	0.47295706595569714	0.3027739680282222	0.5137430391902874	0.5871903918213076	0.0	0.7022205258643618	0.5581160749907109	0.6572404911141156	1.0	0.42797008942174697	0.37222619899785253	0.14285714285714285	0.9749849427825737	0.9605690963174764	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0
0.4215060928992791	0.2132594819929699	0.5186936746354074	0.0	0.5840194376170281	0.4425695026924354	0.7631977339857803	0.4842285604090739	0.5299581562583181	0.6676738967841983	0.4819007411986283	0.6956810231585917	0.3948031392298698	1.0	0.46193448102829276	0.8482462419470294	0.35714285714285715	0.48480224854446896	0.6608481103142942	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0
0.2907036257052862	0.3891645603716418	0.6897954089065843	0.0	0.717444870132383	0.20375656473696982	0.4807714957147034	0.2422112556152789	0.0	0.0	0.0	0.3003766178340796	0.6046343369695045	1.0	0.8160227715543268	0.24767358625626343	0.6285714285714286	0.4969283276450512	0.6874812645559988	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1
0.5015433612210014	0.49205205274775143	0.0	0.0	0.29462825068071086	0.4425695026924354	0.6300155102673728	0.4842285604090739	0.6356894200441515	0.6676738967841983	0.5540299852742842	0.156095580541579	0.8011453479781795	1.0	0.46193448102829276	0.10880458124552612	0.7571428571428571	0.8311584019273238	0.8427836834459381	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0
0.5544022973319745	0.4158193760547866	0.7163481075634258	0.4519412029225693	0.6551693907741266	0.5269944115945786	0.4807714957147034	0.37084622667562	0.3571545400880927	0.6676738967841983	0.4819007411986283	0.784106462182458	0.34240833649578123	0.36548796931927924	0.5237544841223706	0.9040801717967072	0.22857142857142856	0.3781569965870307	0.5685429012843868	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.5070992839752954	0.5163264815762099	0.9450468649142872	0.7606437753940114	0.4067137573904302	0.5269944115945786	0.6300155102673728	0.37084622667562	0.45840527449527413	0.0	0.4819007411986283	0.4269894552310085	0.5628003914212026	0.36548796931927924	0.6646670256794047	0.31209735146743023	0.34285714285714286	0.4782172254567356	0.638734521640879	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0
0.6372484648423107	0.4158193760547866	0.47213614689189287	0.7606437753940114	0.9037101217455652	0.6172837516189285	0.7631977339857803	0.5137430391902874	0.7163023562836078	0.8550213063863027	0.740074940797114	0.36731854902664035	0.40918468304581856	0.567152631099611	0.5912940467041623	0.3027916964924839	0.5142857142857142	0.16562939168841598	0.4181981691147647	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.31872527401838596	0.30492905026469114	0.47213614689189287	0.0	0.16119148642880446	0.4425695026924354	0.8855832135644309	0.45146936418645894	0.5299581562583181	0.0	0.5540299852742842	0.4817694633235201	0.2842727322840212	0.8461762314378922	0.46193448102829276	0.49821045096635647	0.5142857142857142	0.11720538044569363	0.4658611386538151	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0
0.8066096367220228	0.5633380174010393	0.16845320497185953	0.7606437753940114	0.0	0.6926953271811415	0.6300155102673728	0.37084622667562	0.0	0.6676738967841983	0.0	0.3503889396759718	0.25411738307392584	0.20406590075410966	0.53579879813471	0.3264137437365784	0.6428571428571429	0.036779763099779164	0.24869140129591624	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1
0.4151962224408174	0.07639354039430235	0.0	0.0	0.29462825068071086	0.20375656473696982	0.0	0.2422112556152789	0.0	0.0	0.0	0.46862145848605713	0.41591940446729264	1.0	0.8160227715543268	0.6134574087329993	0.7571428571428571	0.3879943786388275	0.60640579242281	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1
0.5428081253531235	0.6729540495793078	0.16845320497185953	0.0	0.29462825068071086	0.5514318013566624	0.7631977339857803	0.5890023204859173	0.45840527449527413	0.744934034141695	0.4819007411986283	0.3583497836806551	0.3593791905499554	1.0	0.34707404609223225	0.37222619899785253	0.7285714285714285	0.14551294920698654	0.43825950607604863	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0
